1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,1,826,0,826,1,32.57,1,0
1,1,1,1,616,0,616,1,199.99,10,-4999
1,1,1,2,826,0,826,1,43.43,1,0
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,1,616,0,616,1,65,5,-4999
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,25.95,1,-7000
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,276,1,276,2,23.95,1,-7000
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-6980
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,1,826,0,826,1,32.57,1,0
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,1,616,0,616,1,82,6,-4999
1,1,1,2,276,1,276,2,46.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-6980
1,1,1,1,616,0,616,1,209.99,3,-4999
1,1,1,1,616,0,616,1,131,14,-4999
1,1,1,1,826,0,826,1,35.3,1,0
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,276,1,276,2,22.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,276,0,276,1,12.99,5,0
1,1,1,2,276,1,276,2,9.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,1,616,0,616,1,56,10,-4999
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-6980
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,49.95,1,-7000
1,1,1,1,276,0,276,2,24.99,1,-7000
1,1,1,1,616,0,616,1,139.99,8,-4999
1,1,1,1,40,0,191,2,185,1,0
1,1,1,2,826,0,826,2,32.57,1,20
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,276,1,276,2,10.95,1,-8000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,5.95,1,-8000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-6980
1,1,1,2,276,1,276,2,22.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-6980
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-6980
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-6980
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,1,616,0,616,1,117,6,-4999
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,1,616,0,616,1,124,32,-4999
1,1,1,1,616,0,616,1,124,6,-4999
1,1,1,1,276,0,276,2,15,1,0
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,24.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,1,826,0,826,1,35.3,1,0
1,1,1,1,616,0,616,1,65,4,-4999
1,1,1,1,616,0,616,1,89,6,-4999
1,1,1,2,0,0,276,2,26.99,1,-6499
1,1,1,2,0,0,276,2,36.99,1,-6499
1,1,1,2,0,0,276,2,36.99,1,-6499
1,1,1,2,0,0,276,2,52.99,1,-6499
1,1,1,2,0,0,276,2,44.99,1,-6499
1,1,1,1,616,0,616,1,72,4,-4999
1,1,1,2,276,1,276,2,20.95,1,-7000
1,1,1,0,276,0,276,1,49.99,1,0
1,1,1,1,616,0,616,1,86,21,-4999
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,26.95,1,-7000
1,1,1,1,616,0,616,1,93,5,-4999
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,1,616,0,616,1,89,17,-4999
1,1,1,1,616,0,616,1,89,2,-4999
1,1,1,1,826,0,826,1,20.63,1,0
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,24.95,1,-7000
1,1,1,2,276,0,276,2,31.9,1,750
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,0,276,2,59.99,1,0
1,1,1,2,276,1,276,2,32.95,1,-7000
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,276,1,276,2,20.95,1,-7000
1,1,1,2,276,1,276,2,26.95,1,-7000
1,1,1,2,276,1,276,2,23.95,1,-6980
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,27.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,372,0,616,1,449,4,500
1,1,1,3,276,8,276,1,39.9,6,0
1,1,1,0,276,0,276,1,40,1,0
1,1,1,1,616,0,616,1,107,2,-4999
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,1,616,0,616,1,162,2,-4999
1,1,1,2,276,1,276,2,34.95,1,-7000
1,1,1,2,826,0,826,1,65.16,1,0
1,1,1,2,276,1,276,2,11.95,1,-7000
1,1,1,1,616,0,616,1,176,2,-4999
1,1,1,1,826,0,826,1,27.14,1,0
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-8000
1,1,1,2,276,1,276,2,41.95,1,-7000
1,1,1,2,276,1,276,2,39.95,1,-7000
1,1,1,1,616,0,616,1,75,5,-4999
1,1,1,0,276,0,276,1,49.99,1,0
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,19.95,1,-7000
1,1,1,2,276,1,276,2,39.95,1,-7000
1,1,1,1,826,0,826,1,97.74,1,0
1,1,1,2,276,1,276,2,8.95,1,-7000
1,1,1,0,826,0,826,2,35.57,1,0
1,1,1,2,826,0,826,1,27.14,1,50
1,1,1,1,826,0,826,1,10.85,1,0
1,1,1,1,826,0,826,1,48.82,2,0
1,1,1,1,276,0,276,1,14,1,-500
1,1,1,2,276,1,276,2,20.95,1,-7000
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-6980
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,1,826,0,826,1,42.35,1,0
1,1,1,1,826,0,826,1,92.32,1,300
1,1,1,1,616,0,616,1,96,3,-4999
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,0,826,0,826,2,30.14,1,0
1,1,1,2,276,1,276,2,29.95,1,-6980
1,1,1,1,616,0,616,1,107,2,-4999
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-6980
1,1,1,1,276,0,276,1,29,2,0
1,1,1,1,276,0,276,1,159,2,0
1,1,1,1,276,0,276,1,89,2,0
1,1,1,1,276,0,276,1,29,2,0
1,1,1,1,276,0,276,1,45,1,0
1,1,1,1,276,0,276,1,59,1,0
1,1,1,1,276,0,276,1,39,1,0
1,1,1,1,276,0,276,1,39,1,0
1,1,1,1,276,0,276,1,49,1,0
1,1,1,1,276,0,276,1,49,1,0
1,1,1,1,276,0,276,1,49,1,0
1,1,1,1,276,0,276,1,39,1,0
1,1,1,1,276,0,276,1,49,3,0
1,1,1,1,276,0,276,1,59,1,0
1,1,1,1,276,0,276,1,49,2,10
1,1,1,1,276,0,276,1,39,1,0
1,1,1,1,276,0,276,1,29,1,0
1,1,1,1,276,0,276,1,79,1,0
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,1,616,0,616,1,131,7,-4999
1,1,1,1,276,0,276,1,399.99,1,0
1,1,1,1,616,0,616,1,96,2,-4999
1,1,1,1,276,0,276,1,99,1,0
1,1,1,1,276,0,276,2,45,1,0
1,1,1,1,276,0,276,1,450,1,-6800
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,616,0,616,1,72,8,-4999
1,1,1,1,276,0,276,1,120,1,0
1,1,1,3,276,0,276,1,52.99,1,0
1,1,1,1,276,0,276,2,79.9,1,0
1,1,1,1,276,0,276,2,86.9,1,0
1,1,1,2,276,0,276,2,29,1,0
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,826,0,826,1,59.72,1,0
1,1,1,1,616,0,616,1,172,13,-4999
1,1,1,2,826,0,826,1,13.02,1,-500
1,1,1,1,826,0,826,2,70.6,1,0
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,2,826,0,826,1,27.14,1,50
1,1,1,3,276,0,276,1,49.99,1,0
1,1,1,1,826,0,826,1,38,1,0
1,1,1,1,826,0,826,1,86.83,2,0
1,1,1,1,826,0,826,1,48.86,1,0
1,1,1,0,276,0,276,1,55.99,1,0
1,1,1,2,372,0,616,2,39.99,1,-3250
1,1,1,2,826,0,826,1,103.17,1,0
1,1,1,1,616,0,616,1,74,5,-4999
1,1,1,3,276,0,276,1,52.99,1,0
1,1,1,2,276,1,276,2,18.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,0,826,0,826,2,35.83,1,0
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-8000
1,1,1,2,276,1,276,2,18.95,1,-7000
1,1,1,1,616,0,616,1,74,8,-4999
1,1,1,1,616,0,616,1,69,90,-4999
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,616,0,616,1,96,11,-4999
1,1,1,2,826,0,826,1,32.58,1,-900
1,1,1,2,276,1,276,2,4.95,1,-7000
1,1,1,2,276,1,276,2,8.95,1,-7000
1,1,1,1,276,0,276,2,29.99,1,-7000
1,1,1,1,616,0,616,1,99.99,2,-4999
1,1,1,1,616,0,616,1,65,2,-4999
1,1,1,1,616,0,616,1,89,22,-4999
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,616,0,616,1,151,43,-4999
1,1,1,2,826,0,826,1,27.14,1,50
1,1,1,1,616,0,616,1,159,8,-4999
1,1,1,2,276,1,276,2,5.95,1,-8000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,20.95,1,-7000
1,1,1,2,276,1,276,2,10.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,2,826,0,826,1,65.16,1,0
1,1,1,2,276,0,276,2,28.9,1,750
1,1,1,1,616,0,616,1,82,9,-4999
1,1,1,2,276,1,276,2,8.95,1,-8000
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,1,616,0,616,1,59.99,2,-4999
1,1,1,3,276,8,276,1,39.9,8,0
1,1,1,0,40,0,40,2,45,1,0
1,1,1,2,826,0,826,1,54.29,1,50
1,1,1,0,826,0,826,1,72.76,1,0
1,1,1,2,276,1,276,2,22.95,1,-7000
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,1,616,0,616,1,55,2,-4999
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-7000
1,1,1,1,616,0,616,1,55,3,-4999
1,1,1,1,616,0,616,1,72,2,-4999
1,1,1,2,276,1,276,2,13.95,1,-6980
1,1,1,2,276,1,276,2,5.95,1,-7980
1,1,1,1,616,0,616,1,49.99,23,-4999
1,1,1,1,276,0,276,1,490,1,0
1,1,1,2,826,0,826,1,27.14,1,50
1,1,1,1,276,0,276,1,40,1,0
1,1,1,2,276,1,276,2,6.95,1,-7000
1,3,3,1,276,0,276,1,20,1,0
1,1,1,0,40,0,40,2,50,1,0
1,1,1,2,276,1,276,2,10.95,1,-7000
1,1,1,1,276,0,276,1,30,1,0
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,2,276,1,276,2,18.95,1,-7000
1,1,1,2,276,1,276,2,4.95,1,-7000
1,1,1,0,276,0,276,1,14,1,0
1,1,1,1,276,0,276,1,490,1,0
1,1,1,1,276,0,276,1,650,1,0
1,1,1,1,276,0,276,1,850,1,0
1,1,1,1,276,0,276,1,790,1,0
1,1,1,1,616,0,616,1,69,7,-4999
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,8.95,1,-7000
1,1,1,2,276,1,276,2,28.95,1,-7000
1,1,1,2,276,1,276,2,30.95,1,-7000
1,1,1,2,276,1,276,2,20.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,826,0,826,2,13.58,1,0
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,1,616,0,616,1,184,11,-4999
1,1,1,2,276,1,276,2,30.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-7000
1,1,1,2,276,1,276,2,9.95,1,-7980
1,1,1,2,276,1,276,2,12.95,1,-8000
1,1,1,2,276,1,276,2,9.95,1,-8000
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,616,0,616,1,89,6,-4999
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,2,826,1,826,1,36.51,2,0
1,1,1,1,380,0,380,1,245.7,1,0
1,1,1,2,826,0,826,1,48.86,1,250
1,1,1,2,0,0,276,2,28,1,0
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,3,826,8,250,2,122.74,1,0
1,1,1,2,276,1,276,2,6.95,1,-7000
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,616,0,616,1,176,2,-4999
1,1,1,0,826,0,826,1,26.06,1,-4000
1,1,1,1,40,0,40,2,30,1,510
1,1,1,2,276,0,276,1,39.9,1,0
1,1,1,2,276,1,276,2,9.95,1,-6980
1,1,1,2,276,1,276,2,18.95,1,-7000
1,1,1,2,276,1,276,2,13.95,1,-7000
1,1,1,1,276,0,276,2,39,1,0
1,1,1,1,826,0,826,2,32.57,1,-10000
1,1,1,1,826,0,826,1,42.35,1,0
1,1,1,1,276,0,276,1,49.99,2,-999
1,1,1,1,276,0,276,1,29,3,0
1,1,1,1,826,0,826,2,597.34,1,-5999
1,1,1,3,276,8,276,1,74.9,8,0
1,1,1,2,276,1,276,2,36.95,1,-7000
1,1,1,2,276,1,276,2,17.95,1,-7000
1,1,1,2,276,1,276,2,28.95,1,-7000
1,1,1,1,276,0,276,2,24.99,1,-7000
1,1,1,1,276,0,276,1,54.99,1,-1998
1,1,1,2,276,1,276,2,12.95,1,-7000
1,1,1,0,826,0,826,2,32.31,1,0
1,1,1,1,276,0,276,1,69.99,1,-1998
1,1,1,1,826,0,826,1,97.69,2,0
1,1,1,1,826,0,826,1,119.46,1,-799
1,1,1,2,40,1,40,1,77.95,1,0
1,1,1,1,380,0,380,1,152.25,1,0
1,1,1,1,380,0,380,1,187.95,2,0
1,1,1,1,380,0,380,1,89.25,2,0
1,1,1,1,276,0,276,1,69.99,1,-999
1,1,1,1,380,0,380,1,161.7,2,-1998
1,1,1,1,380,0,380,1,163.8,1,0
1,1,1,1,380,0,380,1,187.95,3,0
1,1,1,1,380,0,380,1,149.1,1,0
1,1,1,1,380,0,380,1,156.45,4,0
1,1,1,1,380,0,380,1,153.3,6,0
1,1,1,2,826,0,826,1,6.52,1,-900
1,1,1,2,826,0,826,1,19.55,1,-900
1,1,1,1,380,0,380,1,170.1,1,0
1,1,1,1,380,0,380,1,102.9,9,0
1,1,1,2,826,0,826,1,14.11,1,0
1,1,1,2,826,0,826,1,19.54,1,0
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,29.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,33.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,31.95,1,-7000
1,1,1,2,276,1,276,2,38.95,1,-7000
1,1,1,2,276,1,276,2,16.95,1,-6980
1,1,1,1,276,0,276,1,59.99,1,-999
1,1,1,1,826,0,826,1,21.71,1,0
1,1,1,1,826,0,826,1,10.85,1,0
1,1,1,0,826,0,826,2,35.57,1,0
1,1,1,1,276,0,276,1,44.99,1,-999
1,1,1,1,276,0,276,1,59.99,1,-999
1,1,1,2,826,0,826,1,35.83,1,50
1,1,1,3,276,0,276,1,55.9,1,50
1,1,1,2,40,0,40,1,89.9,2,0
1,2,2,1,826,0,826,1,97.69,1,800
1,1,1,1,36,1,36,1,51.65,4,50
1,1,1,2,40,0,40,1,89.9,1,0
1,1,1,1,840,0,840,2,63.64,1,100
1,1,1,1,276,0,276,1,44.99,1,-1998
1,1,1,1,840,0,840,1,63.63,1,0
1,1,1,2,276,1,276,1,99.95,16,0
1,1,1,1,840,0,840,2,12.73,1,0
1,1,1,1,826,0,826,2,15.19,1,0
1,1,1,1,826,0,826,2,14.11,1,0
1,1,1,1,840,0,840,1,18.66,1,0
1,1,1,1,36,1,36,1,115.41,4,50
1,1,1,1,840,0,840,1,21.2,1,0
1,1,1,1,0,0,840,2,16.96,1,0
1,1,1,1,840,0,840,1,42.43,1,0
1,1,1,1,40,0,40,2,1,1,0
1,1,1,1,36,1,36,1,83.87,4,50
1,1,1,1,840,1,840,1,84.84,1,50
1,1,1,1,276,0,276,1,69.95,1,0
1,1,1,1,840,0,840,1,106.06,1,0
1,1,1,1,840,0,840,2,8.48,1,0
1,1,1,1,826,0,826,1,109.84,1,50
1,1,1,1,36,1,36,1,108.7,8,50
1,1,1,2,826,0,826,2,70.54,1,0
1,1,1,1,840,0,840,1,29.7,1,0
1,1,1,1,840,1,840,2,25.46,1,0
1,2,2,1,826,0,826,1,108.56,2,800
1,1,1,1,276,1,276,1,51.4,21,1000
1,1,1,1,276,0,276,1,54.99,1,-999
1,1,1,1,276,1,276,1,49.95,21,250
1,1,1,1,36,1,36,1,28.83,2,-3946
1,1,1,1,840,0,840,2,7.63,1,-350
1,1,1,1,840,0,840,2,8.48,1,-350
1,1,1,1,840,0,840,2,16.96,1,-350
1,1,1,1,840,0,840,2,16.11,1,-350
